timestamp,asset_id,motor_temperature,intake_pressure,discharge_pressure,motor_current,radial_vibration,axial_vibration,flow_rate,efficiency
2026-01-16T21:20:00,ESP-Well-001,104.44,330.52,1129.86,57.61,1.39,0.24,2596.09,86.35
2026-01-16T21:30:00,ESP-Well-001,112.43,386.85,1160.1,68.03,1.36,0.51,3429.46,84.42
2026-01-16T21:40:00,ESP-Well-001,94.33,276.52,849.01,64.39,0.78,0.65,3484.2,77.34
2026-01-16T21:50:00,ESP-Well-001,94.85,266.38,865.59,50.11,0.72,0.76,2886.32,78.99
2026-01-16T22:00:00,ESP-Well-001,98.18,301.59,1023.45,59.21,0.99,0.33,3397.24,81.72
2026-01-16T22:10:00,ESP-Well-001,90.34,446.34,1136.89,51.59,1.14,0.25,2780.0,85.48
2026-01-16T22:20:00,ESP-Well-001,96.72,261.47,809.76,67.85,0.79,0.44,3061.62,79.1
2026-01-16T22:30:00,ESP-Well-001,104.44,373.69,1008.92,60.54,1.26,0.47,2552.09,86.75
2026-01-16T22:40:00,ESP-Well-001,97.12,374.96,921.13,60.18,1.16,0.53,3089.97,86.62
2026-01-16T22:50:00,ESP-Well-001,98.65,335.38,1146.35,60.97,0.98,0.61,3344.72,84.61
2026-01-16T23:00:00,ESP-Well-001,88.33,449.72,992.44,63.7,0.88,0.38,2535.43,79.61
2026-01-16T23:10:00,ESP-Well-001,99.53,440.41,933.77,56.35,0.61,0.61,2649.25,76.15
2026-01-16T23:20:00,ESP-Well-001,86.56,385.72,1041.2,55.98,0.68,0.41,3221.74,78.14
2026-01-16T23:30:00,ESP-Well-001,86.75,435.26,1181.44,68.46,1.1,0.32,3281.07,83.64
2026-01-16T23:40:00,ESP-Well-001,106.02,301.77,1086.72,50.08,1.33,0.61,2999.24,82.95
2026-01-16T23:50:00,ESP-Well-001,92.29,446.57,1191.75,51.6,0.68,0.24,2674.43,83.63
2026-01-17T00:00:00,ESP-Well-001,87.91,348.3,930.25,63.79,0.83,0.26,3033.94,76.59
2026-01-17T00:10:00,ESP-Well-001,86.22,395.66,1111.48,55.34,0.81,0.45,2865.04,75.63
2026-01-17T00:20:00,ESP-Well-001,106.95,283.0,1080.86,51.36,0.96,0.54,2860.09,84.89
2026-01-17T00:30:00,ESP-Well-001,85.3,333.24,1095.88,52.09,0.76,0.22,2924.79,77.55
2026-01-17T00:40:00,ESP-Well-001,102.76,430.06,959.29,62.34,1.33,0.26,3222.39,87.98
2026-01-17T00:50:00,ESP-Well-001,85.67,304.65,1121.49,62.24,1.01,0.65,2937.83,87.69
2026-01-17T01:00:00,ESP-Well-001,89.59,274.87,1148.49,51.46,1.07,0.28,3232.72,86.82
2026-01-17T01:10:00,ESP-Well-001,109.19,434.24,804.25,59.73,1.09,0.74,2770.97,76.01
2026-01-17T01:20:00,ESP-Well-001,89.57,336.95,815.45,55.88,0.74,0.22,3402.95,86.1
2026-01-17T01:30:00,ESP-Well-001,110.32,388.1,884.07,66.89,0.85,0.36,2596.92,82.52
2026-01-17T01:40:00,ESP-Well-001,89.06,347.06,830.85,62.91,1.2,0.55,3391.98,86.95
2026-01-17T01:50:00,ESP-Well-001,112.4,254.89,827.07,59.97,1.39,0.4,2875.74,86.68
2026-01-17T02:00:00,ESP-Well-001,109.02,382.8,1092.97,69.86,0.81,0.45,3257.0,78.32
2026-01-17T02:10:00,ESP-Well-001,99.4,418.61,1049.18,59.66,0.76,0.39,2777.42,85.28
2026-01-17T02:20:00,ESP-Well-001,111.55,398.88,946.65,53.65,0.86,0.36,3052.09,77.06
2026-01-17T02:30:00,ESP-Well-001,87.66,263.6,1078.51,51.63,0.88,0.57,3183.07,87.7
2026-01-17T02:40:00,ESP-Well-001,100.49,302.17,1123.87,62.15,1.21,0.36,2752.76,80.34
2026-01-17T02:50:00,ESP-Well-001,112.0,406.76,862.58,65.73,0.96,0.35,3458.14,86.51
2026-01-17T03:00:00,ESP-Well-001,94.53,424.25,988.14,54.87,1.15,0.28,2984.05,75.19
2026-01-17T03:10:00,ESP-Well-001,102.02,341.56,1139.65,56.15,1.03,0.54,2521.75,86.09
2026-01-17T03:20:00,ESP-Well-001,91.59,377.46,1057.3,50.91,1.35,0.5,3210.61,85.96
2026-01-17T03:30:00,ESP-Well-001,113.3,397.05,1175.58,58.43,0.66,0.5,3152.58,75.97
2026-01-17T03:40:00,ESP-Well-001,100.6,422.43,1012.47,61.2,1.28,0.39,3177.08,85.2
2026-01-17T03:50:00,ESP-Well-001,89.16,306.38,896.98,56.74,1.26,0.61,3228.08,87.93
2026-01-17T04:00:00,ESP-Well-001,85.26,392.13,1035.14,65.07,0.69,0.36,2701.13,83.21
2026-01-17T04:10:00,ESP-Well-001,102.41,296.62,967.29,52.1,1.06,0.74,2867.21,77.16
2026-01-17T04:20:00,ESP-Well-001,85.97,416.94,1049.31,50.8,0.6,0.79,2919.11,79.12
2026-01-17T04:30:00,ESP-Well-001,107.1,388.72,892.25,66.49,1.38,0.76,3116.72,84.72
2026-01-17T04:40:00,ESP-Well-001,97.07,286.33,949.92,51.79,0.7,0.28,2896.52,81.38
2026-01-17T04:50:00,ESP-Well-001,107.73,294.5,863.84,64.05,1.24,0.49,3181.63,78.3
2026-01-17T05:00:00,ESP-Well-001,111.84,345.2,908.64,69.06,0.84,0.29,3317.42,81.94
2026-01-17T05:10:00,ESP-Well-001,98.76,447.91,960.02,58.26,1.14,0.68,2549.45,75.93
2026-01-17T05:20:00,ESP-Well-001,85.15,387.23,883.7,52.24,1.24,0.48,2514.77,78.85
2026-01-17T05:30:00,ESP-Well-001,86.27,346.86,1184.62,67.65,1.12,0.26,3266.61,87.77
2026-01-17T05:40:00,ESP-Well-001,103.67,369.41,1107.29,57.7,1.26,0.33,2807.38,87.77
2026-01-17T05:50:00,ESP-Well-001,106.88,334.22,1110.25,69.87,0.69,0.34,2686.55,83.65
2026-01-17T06:00:00,ESP-Well-001,107.74,292.79,967.0,67.42,1.29,0.72,2831.79,87.8
2026-01-17T06:10:00,ESP-Well-001,111.11,428.91,1084.7,68.69,1.32,0.64,3250.99,82.17
2026-01-17T06:20:00,ESP-Well-001,112.92,292.53,1129.75,50.14,1.02,0.53,3346.28,84.54
2026-01-17T06:30:00,ESP-Well-001,87.68,441.63,1073.34,63.84,1.03,0.53,3255.4,82.02
2026-01-17T06:40:00,ESP-Well-001,93.53,292.29,904.04,51.96,1.34,0.36,3307.66,83.38
2026-01-17T06:50:00,ESP-Well-001,85.05,376.47,1189.93,53.22,0.92,0.37,2554.3,87.84
2026-01-17T07:00:00,ESP-Well-001,86.86,262.89,1033.18,54.9,1.4,0.22,3135.82,84.18
2026-01-17T07:10:00,ESP-Well-001,114.02,310.92,1121.11,66.06,1.35,0.69,2980.64,75.85
2026-01-17T07:20:00,ESP-Well-001,87.72,421.33,859.2,55.67,1.38,0.62,2666.71,80.54
2026-01-17T07:30:00,ESP-Well-001,108.65,445.19,1019.48,67.02,1.0,0.25,3000.55,81.23
2026-01-17T07:40:00,ESP-Well-001,94.63,364.02,1112.71,65.05,1.28,0.74,3229.58,80.95
2026-01-17T07:50:00,ESP-Well-001,112.86,433.36,901.73,68.71,1.06,0.43,3310.38,87.77
2026-01-17T08:00:00,ESP-Well-001,111.65,342.32,1033.51,53.0,0.69,0.26,3484.54,79.46
2026-01-17T08:10:00,ESP-Well-001,107.85,334.3,1177.25,69.95,0.83,0.45,2809.5,84.55
2026-01-17T08:20:00,ESP-Well-001,96.31,309.57,1090.71,64.95,0.95,0.78,3043.17,76.26
2026-01-17T08:30:00,ESP-Well-001,105.35,353.57,1185.65,54.77,1.09,0.54,2864.9,83.48
2026-01-17T08:40:00,ESP-Well-001,103.62,291.11,1164.74,60.63,1.0,0.7,2875.54,86.63
2026-01-17T08:50:00,ESP-Well-001,94.8,297.63,897.89,65.56,1.36,0.31,2514.43,85.22
2026-01-17T09:00:00,ESP-Well-001,112.57,372.62,832.54,64.0,1.36,0.53,2731.44,77.38
2026-01-17T09:10:00,ESP-Well-001,103.01,398.36,1118.37,59.02,1.2,0.64,2611.03,87.43
2026-01-17T09:20:00,ESP-Well-001,94.68,387.58,939.89,54.85,0.94,0.47,2528.31,87.87
2026-01-17T09:30:00,ESP-Well-001,91.45,299.44,1068.61,60.73,0.75,0.21,2822.18,82.86
2026-01-17T09:40:00,ESP-Well-001,92.41,440.47,1153.0,50.87,0.86,0.48,2762.85,76.63
2026-01-17T09:50:00,ESP-Well-001,97.63,343.17,1001.12,58.49,1.04,0.22,2750.38,84.1
2026-01-17T10:00:00,ESP-Well-001,112.55,342.33,889.26,55.1,0.6,0.27,3170.5,87.93
2026-01-17T10:10:00,ESP-Well-001,101.9,310.89,1178.63,59.93,0.68,0.77,2624.84,79.61
2026-01-17T10:20:00,ESP-Well-001,107.76,383.17,926.11,53.4,0.66,0.51,2965.71,81.79
2026-01-17T10:30:00,ESP-Well-001,95.04,262.23,1052.33,62.93,0.71,0.31,2975.78,80.14
2026-01-17T10:40:00,ESP-Well-001,95.76,384.32,1063.79,60.79,1.34,0.54,2796.92,85.28
2026-01-17T10:50:00,ESP-Well-001,103.64,274.41,993.45,65.86,1.0,0.79,3296.55,80.23
2026-01-17T11:00:00,ESP-Well-001,87.28,331.72,1161.7,52.18,0.73,0.79,3007.81,84.83
2026-01-17T11:10:00,ESP-Well-001,88.36,250.98,930.04,59.42,0.77,0.31,3252.36,84.23
2026-01-17T11:20:00,ESP-Well-001,113.03,382.42,1151.99,53.1,1.37,0.22,3405.22,80.58
2026-01-17T11:30:00,ESP-Well-001,88.78,307.24,950.32,56.45,1.12,0.59,3324.87,79.24
2026-01-17T11:40:00,ESP-Well-001,108.18,408.5,1065.47,61.5,1.07,0.44,2822.94,75.03
2026-01-17T11:50:00,ESP-Well-001,95.75,315.95,916.08,55.07,0.92,0.63,3082.14,76.45
2026-01-17T12:00:00,ESP-Well-001,96.96,320.59,1064.67,52.94,1.35,0.77,3165.94,86.33
2026-01-17T12:10:00,ESP-Well-001,111.88,399.13,828.49,66.14,0.87,0.63,3084.31,83.32
2026-01-17T12:20:00,ESP-Well-001,99.69,349.66,855.36,57.45,1.32,0.46,2661.46,79.68
2026-01-17T12:30:00,ESP-Well-001,107.15,309.43,1116.31,53.62,1.03,0.44,3311.22,78.03
2026-01-17T12:40:00,ESP-Well-001,110.21,449.15,922.7,53.24,1.17,0.42,3030.44,78.95
2026-01-17T12:50:00,ESP-Well-001,108.89,395.7,915.22,65.51,1.35,0.35,3119.8,83.56
2026-01-17T13:00:00,ESP-Well-001,109.57,254.04,1060.66,66.95,0.75,0.48,2691.09,75.48
2026-01-17T13:10:00,ESP-Well-001,113.58,269.63,889.91,64.09,1.01,0.22,3079.78,84.38
2026-01-17T13:20:00,ESP-Well-001,105.33,427.84,975.71,54.87,1.05,0.6,2954.38,85.1
2026-01-17T13:30:00,ESP-Well-001,95.98,449.83,805.29,58.58,0.83,0.49,2962.54,83.36
2026-01-17T13:40:00,ESP-Well-001,97.91,308.1,1164.74,69.84,1.22,0.48,2633.79,86.27
2026-01-17T13:50:00,ESP-Well-001,95.15,420.0,914.42,63.14,0.95,0.2,2769.02,80.01
2026-01-17T14:00:00,ESP-Well-001,103.53,407.06,858.86,64.15,1.22,0.5,2754.22,87.7
2026-01-17T14:10:00,ESP-Well-001,96.26,386.07,1024.34,54.67,1.27,0.42,2734.75,84.17
2026-01-17T14:20:00,ESP-Well-001,110.52,393.89,1056.17,66.34,0.85,0.53,3240.58,76.59
2026-01-17T14:30:00,ESP-Well-001,98.76,282.82,1102.75,58.85,1.32,0.67,2864.53,78.58
2026-01-17T14:40:00,ESP-Well-001,102.1,275.86,832.4,61.6,1.18,0.41,3482.06,84.1
2026-01-17T14:50:00,ESP-Well-001,103.19,260.28,1012.5,55.98,0.66,0.51,2521.06,83.64
2026-01-17T15:00:00,ESP-Well-001,102.76,440.7,1123.87,53.54,0.85,0.49,3255.82,75.74
2026-01-17T15:10:00,ESP-Well-001,106.29,387.58,947.46,52.8,0.63,0.32,3263.58,81.23
2026-01-17T15:20:00,ESP-Well-001,90.47,310.07,950.23,68.44,0.66,0.32,2967.18,87.53
2026-01-17T15:30:00,ESP-Well-001,97.37,381.09,961.77,59.97,1.32,0.46,3285.52,75.25
2026-01-17T15:40:00,ESP-Well-001,99.89,422.46,1096.02,64.98,0.89,0.77,3251.87,77.42
2026-01-17T15:50:00,ESP-Well-001,97.57,320.41,871.92,57.76,0.63,0.66,3114.42,86.3
2026-01-17T16:00:00,ESP-Well-001,98.56,432.87,915.0,62.93,0.61,0.66,2623.43,78.3
2026-01-17T16:10:00,ESP-Well-001,100.88,267.67,982.71,50.34,1.05,0.57,3165.67,84.74
2026-01-17T16:20:00,ESP-Well-001,87.54,272.37,1146.34,55.01,0.79,0.68,2954.94,83.42
2026-01-17T16:30:00,ESP-Well-001,112.39,383.24,829.42,56.59,0.94,0.79,3151.9,85.05
2026-01-17T16:40:00,ESP-Well-001,113.59,334.76,1035.44,50.16,0.79,0.67,2673.53,76.99
2026-01-17T16:50:00,ESP-Well-001,102.32,357.47,881.07,58.58,0.84,0.79,3103.24,75.75
2026-01-17T17:00:00,ESP-Well-001,98.59,290.49,863.05,53.78,0.98,0.62,2876.78,75.23
2026-01-17T17:10:00,ESP-Well-001,93.41,393.45,1089.03,69.29,1.22,0.4,2719.9,80.81
2026-01-17T17:20:00,ESP-Well-001,114.78,389.84,1027.25,56.88,0.71,0.63,3284.02,78.61
2026-01-17T17:30:00,ESP-Well-001,100.14,309.12,838.98,62.81,1.17,0.48,3135.76,83.32
2026-01-17T17:40:00,ESP-Well-001,96.16,355.16,1060.23,62.29,1.22,0.4,2986.78,78.8
2026-01-17T17:50:00,ESP-Well-001,85.72,271.4,981.16,60.15,0.76,0.8,3345.17,82.1
2026-01-17T18:00:00,ESP-Well-001,106.51,396.85,1052.23,51.88,1.32,0.35,2777.44,82.14
2026-01-17T18:10:00,ESP-Well-001,107.48,341.24,1197.7,69.76,0.66,0.71,3245.62,75.21
2026-01-17T18:20:00,ESP-Well-001,91.49,436.17,988.98,61.99,0.83,0.79,3389.42,81.7
2026-01-17T18:30:00,ESP-Well-001,100.45,301.42,1135.74,54.53,0.65,0.42,2919.33,86.73
2026-01-17T18:40:00,ESP-Well-001,109.09,278.8,845.99,51.94,0.9,0.51,2860.47,80.46
2026-01-17T18:50:00,ESP-Well-001,101.37,346.01,887.27,67.16,1.09,0.7,3133.75,79.97
2026-01-17T19:00:00,ESP-Well-001,88.15,293.35,1149.01,67.16,1.4,0.22,2729.77,75.81
2026-01-17T19:10:00,ESP-Well-001,110.67,309.3,923.06,66.28,1.13,0.46,3474.96,84.21
2026-01-17T19:20:00,ESP-Well-001,100.27,432.9,951.29,66.38,1.08,0.56,2894.37,80.53
2026-01-17T19:30:00,ESP-Well-001,100.27,429.8,1057.99,53.19,1.25,0.58,2886.02,78.39
2026-01-17T19:40:00,ESP-Well-001,108.08,351.29,949.17,50.1,1.27,0.26,2823.34,85.14
2026-01-17T19:50:00,ESP-Well-001,95.63,282.21,1166.14,50.77,1.12,0.38,3328.54,79.7
2026-01-17T20:00:00,ESP-Well-001,109.29,439.81,1001.87,61.77,0.98,0.31,3481.47,84.71
2026-01-17T20:10:00,ESP-Well-001,88.35,255.22,947.23,64.46,0.91,0.72,3364.74,75.77
2026-01-17T20:20:00,ESP-Well-001,100.3,270.22,1128.08,58.62,1.36,0.6,3305.83,83.74
2026-01-17T20:30:00,ESP-Well-001,111.69,257.52,1013.03,68.34,0.78,0.6,3155.05,78.68
2026-01-17T20:40:00,ESP-Well-001,102.17,262.03,974.57,61.5,0.95,0.39,3256.51,78.91
2026-01-17T20:50:00,ESP-Well-001,89.0,404.33,991.53,66.84,1.35,0.26,2544.52,78.76
2026-01-17T21:00:00,ESP-Well-001,97.34,396.22,907.22,51.86,1.3,0.38,2865.27,81.44
2026-01-17T21:10:00,ESP-Well-001,85.36,257.38,843.01,56.38,1.26,0.3,3330.94,80.95
2026-01-17T21:20:00,ESP-Well-001,108.29,258.14,927.43,61.96,0.9,0.29,3285.54,75.59
2026-01-17T21:30:00,ESP-Well-001,96.75,371.54,870.72,63.31,0.79,0.61,3360.11,77.09
2026-01-17T21:40:00,ESP-Well-001,97.56,384.65,865.51,59.26,0.84,0.63,2897.33,84.46
2026-01-17T21:50:00,ESP-Well-001,93.67,359.07,937.25,56.95,0.64,0.5,2548.84,80.19
2026-01-17T22:00:00,ESP-Well-001,97.68,345.35,1180.9,65.29,0.73,0.54,2553.67,84.39
2026-01-17T22:10:00,ESP-Well-001,105.94,406.53,936.1,68.68,0.61,0.57,2732.76,83.8
2026-01-17T22:20:00,ESP-Well-001,102.75,319.89,892.67,51.05,1.3,0.2,2701.77,82.31
2026-01-17T22:30:00,ESP-Well-001,106.0,333.9,831.62,54.42,0.85,0.38,3138.89,80.96
2026-01-17T22:40:00,ESP-Well-001,103.82,359.3,822.36,65.86,0.79,0.74,3432.63,82.61
2026-01-17T22:50:00,ESP-Well-001,113.45,436.61,901.4,53.46,1.25,0.27,3123.25,86.84
2026-01-17T23:00:00,ESP-Well-001,90.75,331.08,1059.63,58.54,0.79,0.45,3193.86,81.32
2026-01-17T23:10:00,ESP-Well-001,87.75,353.72,1092.44,50.15,1.21,0.37,2506.01,78.49
2026-01-17T23:20:00,ESP-Well-001,87.95,386.58,973.67,66.91,1.08,0.74,3134.6,75.65
2026-01-17T23:30:00,ESP-Well-001,88.96,410.6,826.26,67.21,0.69,0.33,2918.73,78.28
2026-01-17T23:40:00,ESP-Well-001,89.15,395.31,1154.32,67.16,0.65,0.36,3343.96,84.22
2026-01-17T23:50:00,ESP-Well-001,99.68,365.59,818.94,52.38,0.62,0.53,3373.49,81.85
2026-01-18T00:00:00,ESP-Well-001,91.16,296.7,1066.28,65.92,0.79,0.58,3221.07,76.56
2026-01-18T00:10:00,ESP-Well-001,112.07,328.5,1181.23,66.8,1.12,0.58,2795.0,77.91
2026-01-18T00:20:00,ESP-Well-001,91.51,257.99,1189.6,59.33,1.02,0.22,3075.25,79.85
2026-01-18T00:30:00,ESP-Well-001,98.38,372.47,1006.18,52.9,1.35,0.69,2534.85,82.24
2026-01-18T00:40:00,ESP-Well-001,89.16,375.22,882.93,63.4,0.71,0.3,2747.16,82.14
2026-01-18T00:50:00,ESP-Well-001,112.59,356.25,926.42,65.23,1.17,0.3,3029.78,81.11
2026-01-18T01:00:00,ESP-Well-001,106.24,428.77,952.92,63.12,1.21,0.43,3298.43,81.07
2026-01-18T01:10:00,ESP-Well-001,108.5,410.67,952.78,50.92,1.21,0.25,3101.65,79.06
2026-01-18T01:20:00,ESP-Well-001,90.64,423.68,951.92,52.32,0.77,0.26,2828.89,86.96
2026-01-18T01:30:00,ESP-Well-001,106.41,414.48,1103.31,69.19,1.14,0.56,2662.25,78.24
2026-01-18T01:40:00,ESP-Well-001,89.42,337.24,1009.51,68.91,1.36,0.32,2557.02,87.11
2026-01-18T01:50:00,ESP-Well-001,112.91,375.08,884.77,56.8,0.86,0.61,2835.86,79.75
2026-01-18T02:00:00,ESP-Well-001,107.26,405.5,1021.18,50.25,0.73,0.5,3171.69,76.98
2026-01-18T02:10:00,ESP-Well-001,105.2,342.87,1144.3,50.95,0.65,0.73,2652.13,82.27
2026-01-18T02:20:00,ESP-Well-001,101.91,345.45,831.59,50.8,0.95,0.3,3388.36,87.04
2026-01-18T02:30:00,ESP-Well-001,106.16,367.15,943.6,63.32,0.73,0.46,2709.78,76.17
2026-01-18T02:40:00,ESP-Well-001,93.61,368.37,967.4,59.09,0.81,0.25,2569.86,86.87
2026-01-18T02:50:00,ESP-Well-001,103.94,372.83,828.24,69.22,1.34,0.49,3265.33,85.02
2026-01-18T03:00:00,ESP-Well-001,98.56,268.43,902.57,50.38,0.85,0.25,2954.09,77.37
2026-01-18T03:10:00,ESP-Well-001,98.49,353.37,1001.53,63.94,1.01,0.2,3209.11,75.02
2026-01-18T03:20:00,ESP-Well-001,109.01,357.56,1019.8,61.61,1.33,0.55,3290.29,77.44
2026-01-18T03:30:00,ESP-Well-001,97.14,269.55,843.2,66.07,0.8,0.49,3374.46,82.18
2026-01-18T03:40:00,ESP-Well-001,96.46,391.31,836.21,52.69,1.22,0.79,2541.83,81.66
2026-01-18T03:50:00,ESP-Well-001,85.99,317.39,824.68,55.55,0.81,0.61,2560.5,77.14
2026-01-18T04:00:00,ESP-Well-001,107.39,407.58,1072.93,63.7,1.15,0.25,3414.37,83.64
2026-01-18T04:10:00,ESP-Well-001,110.76,437.22,978.06,64.5,1.28,0.66,3149.79,85.78
2026-01-18T04:20:00,ESP-Well-001,114.12,304.05,892.39,65.74,1.4,0.41,3382.06,81.92
2026-01-18T04:30:00,ESP-Well-001,103.27,252.05,1136.2,61.66,1.06,0.55,2783.94,86.2
2026-01-18T04:40:00,ESP-Well-001,107.21,274.06,1057.6,56.7,0.77,0.54,3076.86,85.83
2026-01-18T04:50:00,ESP-Well-001,104.65,387.89,1084.23,55.66,1.05,0.61,3374.51,84.73
2026-01-18T05:00:00,ESP-Well-001,113.77,347.38,1051.34,60.11,1.35,0.7,2832.7,87.61
2026-01-18T05:10:00,ESP-Well-001,95.61,433.41,1005.75,68.57,1.01,0.56,3035.49,75.78
2026-01-18T05:20:00,ESP-Well-001,86.54,405.83,857.93,64.74,1.26,0.58,2711.1,79.75
2026-01-18T05:30:00,ESP-Well-001,108.92,380.63,812.26,60.16,1.36,0.36,2617.32,84.77
2026-01-18T05:40:00,ESP-Well-001,108.33,267.24,1119.77,50.24,0.87,0.26,2990.19,77.51
2026-01-18T05:50:00,ESP-Well-001,105.21,346.07,920.64,57.94,0.97,0.2,2900.59,87.48
2026-01-18T06:00:00,ESP-Well-001,95.21,440.53,1041.57,69.8,0.93,0.44,2574.03,79.46
2026-01-18T06:10:00,ESP-Well-001,89.96,398.11,1123.33,62.48,0.64,0.31,2536.26,80.12
2026-01-18T06:20:00,ESP-Well-001,103.01,365.59,847.96,67.51,0.62,0.63,3467.56,84.19
2026-01-18T06:30:00,ESP-Well-001,93.69,348.79,1064.04,59.29,0.8,0.66,2802.27,81.96
2026-01-18T06:40:00,ESP-Well-001,85.99,279.69,1070.44,52.0,1.08,0.41,3138.52,75.33
2026-01-18T06:50:00,ESP-Well-001,92.86,294.45,1089.56,60.95,1.06,0.59,3224.87,82.84
2026-01-18T07:00:00,ESP-Well-001,100.96,333.19,1044.89,67.5,1.18,0.6,3100.59,87.15
2026-01-18T07:10:00,ESP-Well-001,107.88,255.36,1193.27,56.71,1.39,0.47,2866.64,82.67
2026-01-18T07:20:00,ESP-Well-001,105.39,425.02,886.05,60.15,1.24,0.59,2598.98,81.19
2026-01-18T07:30:00,ESP-Well-001,93.75,446.95,856.06,62.35,0.85,0.37,3229.22,85.03
2026-01-18T07:40:00,ESP-Well-001,91.72,352.45,931.51,67.44,0.69,0.71,3463.48,76.34
2026-01-18T07:50:00,ESP-Well-001,106.55,309.36,915.88,56.26,0.92,0.37,3309.03,76.74
2026-01-18T08:00:00,ESP-Well-001,101.2,296.57,888.13,52.64,0.69,0.32,3072.6,85.62
2026-01-18T08:10:00,ESP-Well-001,85.02,359.92,1137.82,61.11,0.72,0.34,2829.77,87.23
2026-01-18T08:20:00,ESP-Well-001,95.31,443.75,1027.8,57.15,0.91,0.61,2536.24,87.37
2026-01-18T08:30:00,ESP-Well-001,85.19,447.89,803.78,55.14,0.79,0.32,2916.55,86.32
2026-01-18T08:40:00,ESP-Well-001,97.72,443.8,1180.99,60.96,1.33,0.65,2776.24,77.59
2026-01-18T08:50:00,ESP-Well-001,93.1,355.55,1078.71,69.36,0.7,0.66,2666.9,84.84
2026-01-18T09:00:00,ESP-Well-001,98.04,292.66,913.5,67.94,0.67,0.28,3275.79,80.27
2026-01-18T09:10:00,ESP-Well-001,93.89,326.96,1056.25,60.89,0.89,0.39,3424.65,79.05
2026-01-18T09:20:00,ESP-Well-001,105.08,291.5,1076.2,59.09,0.81,0.51,2948.47,75.41
2026-01-18T09:30:00,ESP-Well-001,105.1,300.3,1055.24,66.64,0.81,0.56,3459.35,83.95
2026-01-18T09:40:00,ESP-Well-001,85.41,433.72,1008.83,55.31,1.06,0.65,3169.39,83.76
2026-01-18T09:50:00,ESP-Well-001,103.55,288.96,1123.77,60.42,1.4,0.78,3151.85,75.61
2026-01-18T10:00:00,ESP-Well-001,90.64,339.66,1191.82,58.14,0.93,0.63,3290.44,81.42
2026-01-18T10:10:00,ESP-Well-001,114.42,309.56,1012.74,67.04,1.19,0.32,3115.28,81.07
2026-01-18T10:20:00,ESP-Well-001,90.44,254.75,1007.01,69.63,1.04,0.48,2971.1,84.11
2026-01-18T10:30:00,ESP-Well-001,95.11,387.33,810.85,61.78,1.19,0.36,2984.95,82.74
2026-01-18T10:40:00,ESP-Well-001,97.75,430.76,963.44,50.35,1.23,0.54,3488.2,83.99
2026-01-18T10:50:00,ESP-Well-001,89.53,286.37,858.03,52.5,1.32,0.41,2929.51,79.4
2026-01-18T11:00:00,ESP-Well-001,102.18,430.29,886.95,68.31,1.22,0.23,2852.24,85.41
2026-01-18T11:10:00,ESP-Well-001,104.71,419.46,1032.89,65.54,1.13,0.54,3015.88,75.69
2026-01-18T11:20:00,ESP-Well-001,108.86,363.69,1100.32,69.56,1.4,0.23,3358.92,77.24
2026-01-18T11:30:00,ESP-Well-001,90.77,287.56,862.25,61.17,0.62,0.7,3193.4,86.98
2026-01-18T11:40:00,ESP-Well-001,88.36,333.78,861.45,61.42,1.13,0.58,3309.5,75.82
2026-01-18T11:50:00,ESP-Well-001,105.11,278.1,1153.25,65.23,1.07,0.66,2860.05,75.51
2026-01-18T12:00:00,ESP-Well-001,108.05,288.26,839.49,60.0,0.73,0.61,3240.95,80.4
2026-01-18T12:10:00,ESP-Well-001,88.49,328.21,1158.02,52.36,1.15,0.61,3426.13,78.86
2026-01-18T12:20:00,ESP-Well-001,99.31,281.89,1081.89,66.2,0.72,0.33,2752.7,85.36
2026-01-18T12:30:00,ESP-Well-001,111.83,390.55,1161.4,69.39,0.92,0.45,2728.2,82.49
2026-01-18T12:40:00,ESP-Well-001,106.19,425.06,1043.2,64.86,0.96,0.52,2842.5,76.31
2026-01-18T12:50:00,ESP-Well-001,88.08,420.84,942.04,53.99,0.98,0.3,2824.86,78.02
2026-01-18T13:00:00,ESP-Well-001,112.11,361.65,830.93,50.11,0.98,0.69,3272.16,75.18
2026-01-18T13:10:00,ESP-Well-001,111.84,269.6,1197.84,54.98,0.63,0.47,2525.94,80.83
2026-01-18T13:20:00,ESP-Well-001,113.98,264.18,1149.86,50.58,1.04,0.55,3197.28,75.98
2026-01-18T13:30:00,ESP-Well-001,99.18,316.79,916.4,64.84,1.1,0.27,2824.74,87.82
2026-01-18T13:40:00,ESP-Well-001,104.57,334.32,976.18,60.0,1.37,0.24,3199.99,79.37
2026-01-18T13:50:00,ESP-Well-001,94.48,285.88,1171.73,69.11,0.7,0.74,3401.76,82.75
2026-01-18T14:00:00,ESP-Well-001,89.04,354.15,986.27,61.13,0.71,0.54,3469.43,76.6
2026-01-18T14:10:00,ESP-Well-001,114.94,351.53,1013.57,52.62,0.69,0.24,3112.75,87.96
2026-01-18T14:20:00,ESP-Well-001,113.28,313.61,981.43,54.7,1.13,0.66,2687.61,76.81
2026-01-18T14:30:00,ESP-Well-001,113.28,317.58,1125.03,67.07,0.98,0.76,3427.81,84.84
2026-01-18T14:40:00,ESP-Well-001,104.81,271.41,1040.66,57.74,0.98,0.57,2547.67,82.18
2026-01-18T14:50:00,ESP-Well-001,94.08,318.52,1193.53,60.21,0.93,0.37,3451.86,86.35
2026-01-18T15:00:00,ESP-Well-001,109.37,411.17,919.06,65.91,0.78,0.4,3364.52,82.79
